DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2024/09/01 16:09:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.62294,-47.81215,3.0
2024/09/01 16:09:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.52954,-47.65324,4.2
2024/09/01 16:09:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.5293,-47.97166,3.2
2024/09/01 17:26:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-16.00011,-48.12407,12.3
2024/09/01 17:26:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.95172,-48.22592,3.4
2024/09/01 17:26:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.69576,-47.82955,12.9
2024/09/01 17:26:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.69495,-47.8256,12.9
2024/09/01 17:26:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.69095,-47.83443,28.6
2024/09/01 17:26:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.69013,-47.83043,12.9
2024/09/01 17:26:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.5267,-47.97528,2.9
2024/09/01 17:26:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.52595,-47.97155,5.4
2024/09/10 16:39:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.95789,-47.61912,31.7
2024/09/10 16:39:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.96389,-47.63679,2.2
2024/09/10 16:39:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.96002,-47.63365,3.8
2024/09/10 16:39:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,117,0.0,-999.0,-15.64046,-47.62531,8.1
2024/09/10 16:39:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,117,0.0,1.0,-15.63766,-47.62945,6.3
2024/09/10 16:39:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.50889,-47.88091,2.2
2024/09/10 16:39:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.50502,-47.87783,4.9
2024/09/10 16:39:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.50449,-47.87421,4.9
2024/09/01 17:02:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-16.0009,-48.1509,7.5
2024/09/01 17:02:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-16.0,-48.124,24.3
2024/09/01 17:02:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.69367,-47.82831,64.6
2024/09/01 17:02:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.52678,-47.97462,6.3
2024/09/01 17:02:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.5266,-47.97338,11.8
2024/09/01 17:02:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.52601,-47.9702,14.2
2024/09/01 17:02:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.52586,-47.96893,5.5
2024/09/01 17:02:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.52313,-47.97531,6.3
2024/09/01 17:02:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.52296,-47.97405,5.1
2024/09/10 17:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-16.04234,-48.08766,3.5
2024/09/10 17:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.96577,-47.63697,8.8
2024/09/10 17:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.96284,-47.62314,8.9
2024/09/10 17:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.96188,-47.61864,8.9
2024/09/10 17:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.95889,-47.63424,15.3
2024/09/10 17:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.95588,-47.62009,8.9
2024/09/10 17:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.50512,-47.87466,5.8
2024/09/10 17:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.5012,-47.87606,5.9
2024/09/04 00:06:34,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,104,0.0,1.0,-15.7681,-48.065,64.0
2024/09/04 00:06:34,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,86,0.0,1.0,-15.7878,-48.0616,48.0
2024/09/04 00:16:34,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,104,0.0,1.0,-15.7681,-48.065,59.4
2024/09/04 00:26:34,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,104,0.0,1.0,-15.7681,-48.065,48.9
2024/09/04 00:09:50,METOP-B,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,101,0.0,1.0,-15.7691,-48.0462,
2024/09/04 00:09:50,METOP-B,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,100,0.0,1.0,-15.7722,-48.062801,
2024/09/04 00:09:50,METOP-B,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,102,0.0,1.0,-15.7753,-48.079399,
2024/09/04 00:09:51,METOP-B,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,110,0.0,1.0,-15.7593,-48.0481,
2024/09/04 00:09:51,METOP-B,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,109,0.0,1.0,-15.7624,-48.064701,
2024/09/04 00:09:51,METOP-B,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.7778,-48.148102,
2024/09/04 00:09:51,METOP-B,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.7809,-48.164902,
2024/09/04 00:09:51,METOP-B,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.7429,-48.068501,
2024/09/04 00:09:51,METOP-B,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.746,-48.085098,
2024/09/04 00:36:34,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,104,0.0,1.0,-15.7681,-48.065,52.4
2024/09/04 00:46:34,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,104,0.0,1.0,-15.7681,-48.065,40.0
2024/09/04 00:56:34,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,104,0.0,1.0,-15.7681,-48.065,43.6
2024/09/04 00:43:00,TERRA_M-M,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,100,0.0,1.0,-15.77734,-48.07894,34.4
2024/09/04 00:43:00,TERRA_M-M,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.74655,-48.10465,24.3
2024/09/04 00:43:00,TERRA_M-M,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,107,0.0,1.0,-15.76424,-48.06514,26.6
2024/09/04 00:43:00,TERRA_M-M,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,107,0.0,1.0,-15.76555,-48.07125,38.8
2024/09/04 03:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.80992,-48.19022,2.3
2024/09/04 03:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.80874,-48.19053,4.7
2024/09/04 03:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.80315,-48.18797,2.3
2024/09/04 03:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.7786,-48.16805,4.5
2024/09/04 03:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,102,0.0,1.0,-15.77219,-48.07093,5.6
2024/09/04 03:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,102,0.0,1.0,-15.77175,-48.07133,5.2
2024/09/04 03:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,118,0.0,1.0,-15.74999,-48.07323,2.4
2024/09/04 03:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.7496,-48.10727,5.4
2024/09/04 03:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,118,0.0,1.0,-15.74951,-48.07366,2.0
2024/09/04 03:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.74892,-48.10761,5.5
2024/09/04 03:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,118,0.0,1.0,-15.74857,-48.0796,2.5
2024/09/04 03:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,118,0.0,1.0,-15.74804,-48.08,2.0
2024/09/04 03:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.74714,-48.08594,2.5
2024/09/04 03:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.74658,-48.08632,5.9
2024/09/04 03:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.74427,-48.09875,4.3
2024/09/04 03:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.74362,-48.09914,2.7
2024/09/04 03:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.74172,-48.07788,3.9
2024/09/04 03:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.74119,-48.07833,2.0
2024/09/04 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.80714,-48.18893,3.4
2024/09/04 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.78208,-48.1675,2.0
2024/09/04 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,100,0.0,1.0,-15.77578,-48.07547,2.6
2024/09/04 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,101,0.0,1.0,-15.77402,-48.07318,2.5
2024/09/04 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,108,0.0,1.0,-15.77383,-48.0999,2.1
2024/09/04 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,102,0.0,1.0,-15.7721,-48.06954,2.6
2024/09/04 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,108,0.0,1.0,-15.77176,-48.096,4.7
2024/09/04 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,104,0.0,1.0,-15.77112,-48.07456,2.6
2024/09/04 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,109,0.0,1.0,-15.77073,-48.10122,3.7
2024/09/04 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,103,0.0,1.0,-15.7703,-48.06728,6.8
2024/09/04 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,104,0.0,1.0,-15.76935,-48.0723,2.5
2024/09/04 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,110,0.0,1.0,-15.76918,-48.0989,5.4
2024/09/04 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,104,0.0,1.0,-15.76841,-48.06372,0.4
2024/09/04 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,105,0.0,1.0,-15.76743,-48.06873,2.0
2024/09/04 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,106,0.0,1.0,-15.76562,-48.06647,0.4
2024/09/04 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,115,0.0,1.0,-15.75536,-48.06961,0.9
2024/09/04 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,116,0.0,1.0,-15.75441,-48.07463,0.9
2024/09/04 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,116,0.0,1.0,-15.75266,-48.05835,2.0
2024/09/04 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,118,0.0,1.0,-15.74977,-48.07361,0.9
2024/09/04 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,118,0.0,1.0,-15.74883,-48.07855,2.3
2024/09/04 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.74789,-48.08348,2.3
2024/09/04 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.74507,-48.09829,3.3
2024/09/04 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.74418,-48.07753,2.3
2024/09/04 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.74324,-48.08245,2.3
2024/09/04 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.7367,-48.09141,3.3
2024/09/04 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.68947,-48.13515,1.0
2024/09/04 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.66855,-48.1676,1.8
2024/09/04 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.66385,-48.16671,1.8
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.80617,-48.18801,2.0
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.78171,-48.16852,0.6
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.77835,-48.16796,0.6
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,100,0.0,1.0,-15.77388,-48.06852,1.0
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,101,0.0,1.0,-15.77328,-48.07219,1.0
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,103,0.0,1.0,-15.77268,-48.07586,2.1
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,108,0.0,1.0,-15.77242,-48.09857,2.7
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,103,0.0,1.0,-15.77053,-48.06794,4.9
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,104,0.0,1.0,-15.76993,-48.07162,4.9
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,109,0.0,1.0,-15.76967,-48.09429,1.9
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,110,0.0,1.0,-15.76906,-48.09799,2.7
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,105,0.0,1.0,-15.76717,-48.06738,4.9
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,108,0.0,1.0,-15.76382,-48.06682,0.5
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,115,0.0,1.0,-15.75497,-48.05769,0.7
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,115,0.0,1.0,-15.75437,-48.06139,0.7
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,116,0.0,1.0,-15.75316,-48.06874,0.7
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,117,0.0,1.0,-15.75256,-48.07241,1.4
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,117,0.0,1.0,-15.75196,-48.07608,1.4
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,116,0.0,1.0,-15.75163,-48.05711,1.4
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,117,0.0,1.0,-15.75136,-48.07975,0.7
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,118,0.0,1.0,-15.75076,-48.0834,0.7
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,118,0.0,1.0,-15.74861,-48.07549,0.9
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,118,0.0,1.0,-15.74827,-48.05651,1.4
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,118,0.0,1.0,-15.74801,-48.07915,1.6
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.74741,-48.08281,1.6
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.74681,-48.08647,0.6
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.74526,-48.0749,0.9
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.74466,-48.07856,1.6
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.74441,-48.10114,1.1
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.74406,-48.08222,1.6
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.74346,-48.08588,0.6
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.74343,-48.07501,0.8
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.74284,-48.07867,1.1
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.74224,-48.08233,1.1
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.74166,-48.09689,1.0
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.74165,-48.08599,1.0
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.73889,-48.08175,1.1
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.7383,-48.08541,1.0
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.73711,-48.09275,1.2
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.68906,-48.13377,0.4
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.66686,-48.16396,0.7
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.66625,-48.16768,0.7
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.64364,-48.17911,1.1
2024/09/04 04:21:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,118,0.0,1.0,-15.9254,-47.80587,1.3
2024/09/04 05:12:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.78271,-48.17059,1.8
2024/09/04 05:12:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,100,0.0,1.0,-15.77465,-48.07224,5.2
2024/09/04 05:12:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,104,0.0,1.0,-15.7691,-48.06653,3.9
2024/09/04 05:12:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,113,0.0,1.0,-15.75747,-48.06018,0.6
2024/09/04 05:12:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,117,0.0,1.0,-15.75139,-48.05962,2.2
2024/09/04 05:12:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,118,0.0,1.0,-15.74997,-48.07349,1.5
2024/09/04 05:12:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,118,0.0,1.0,-15.74947,-48.07835,1.6
2024/09/04 05:12:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,118,0.0,1.0,-15.74897,-48.08323,1.6
2024/09/04 05:12:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.74341,-48.07775,1.6
2024/09/04 05:12:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.74291,-48.08264,1.6
2024/09/04 11:56:34,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.748,-48.0911,75.6
2024/09/04 12:16:34,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.748,-48.0911,142.6
2024/09/04 12:16:34,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,104,0.0,1.0,-15.7681,-48.065,83.7
2024/09/04 12:26:34,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,104,0.0,1.0,-15.7681,-48.065,144.5
2024/09/04 12:36:34,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,104,0.0,1.0,-15.7681,-48.065,95.0
2024/09/04 12:36:34,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.748,-48.0911,95.4
2024/09/04 12:46:34,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.748,-48.0911,265.2
2024/09/04 12:46:34,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,118,0.0,1.0,-15.7485,-48.0685,83.2
2024/09/04 12:46:34,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.7284,-48.0945,97.8
2024/09/04 12:46:34,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.7475,-48.1137,89.9
2024/09/04 12:46:34,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,104,0.0,1.0,-15.7681,-48.065,116.8
2024/09/04 13:06:34,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.748,-48.0911,321.9
2024/09/04 13:06:34,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.7284,-48.0945,141.8
2024/09/04 13:06:34,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,118,0.0,1.0,-15.7485,-48.0685,100.4
2024/09/04 13:06:34,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,104,0.0,1.0,-15.7681,-48.065,108.6
2024/09/04 13:16:34,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.748,-48.0911,537.3
2024/09/04 13:16:34,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,118,0.0,1.0,-15.7485,-48.0685,95.1
2024/09/04 13:16:34,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.7284,-48.0945,130.5
2024/09/04 13:26:34,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.748,-48.0911,626.1
2024/09/04 13:26:34,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,118,0.0,1.0,-15.7485,-48.0685,125.6
2024/09/04 13:26:34,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.7284,-48.0945,141.1
